indexOfdf,Id,ColumnName,Orignal,Modified,ErrorType,Fixing
18256,71803696,ContractTime, ,non-specified,Inconsistency,replacing all inconsistant values
18257,68721130,ContractTime, ,non-specified,Inconsistency,replacing all inconsistant values
18258,71096972,ContractTime, ,non-specified,Inconsistency,replacing all inconsistant values
18259,68300074,ContractTime, ,non-specified,Inconsistency,replacing all inconsistant values
18260,68310422,ContractTime, ,non-specified,Inconsistency,replacing all inconsistant values
18261,66933596,ContractTime, ,non-specified,Inconsistency,replacing all inconsistant values
18262,68308861,ContractTime, ,non-specified,Inconsistency,replacing all inconsistant values
18263,71097245,ContractTime, ,non-specified,Inconsistency,replacing all inconsistant values
18264,70263775,ContractTime, ,non-specified,Inconsistency,replacing all inconsistant values
18265,68538071,ContractTime, ,non-specified,Inconsistency,replacing all inconsistant values
18266,71096984,ContractTime, ,non-specified,Inconsistency,replacing all inconsistant values
18267,67746283,ContractTime, ,non-specified,Inconsistency,replacing all inconsistant values
18268,71803132,ContractTime, ,non-specified,Inconsistency,replacing all inconsistant values
18269,69816156,ContractTime, ,non-specified,Inconsistency,replacing all inconsistant values
18270,67746762,ContractTime, ,non-specified,Inconsistency,replacing all inconsistant values
18271,68302180,ContractTime, ,non-specified,Inconsistency,replacing all inconsistant values
18272,69817681,ContractTime, ,non-specified,Inconsistency,replacing all inconsistant values
18273,71805342,ContractTime, ,non-specified,Inconsistency,replacing all inconsistant values
18274,69616263,ContractTime, ,non-specified,Inconsistency,replacing all inconsistant values
18275,69618402,ContractTime, ,non-specified,Inconsistency,replacing all inconsistant values
18276,69183345,ContractTime, ,non-specified,Inconsistency,replacing all inconsistant values
18277,67151575,ContractTime, ,non-specified,Inconsistency,replacing all inconsistant values
18278,68310298,ContractTime, ,non-specified,Inconsistency,replacing all inconsistant values
18279,70474372,ContractTime, ,non-specified,Inconsistency,replacing all inconsistant values
18280,69817440,ContractTime, ,non-specified,Inconsistency,replacing all inconsistant values
18281,67278788,ContractTime, ,non-specified,Inconsistency,replacing all inconsistant values
18282,71609794,ContractTime, ,non-specified,Inconsistency,replacing all inconsistant values
18283,69617196,ContractTime, ,non-specified,Inconsistency,replacing all inconsistant values
18284,66626490,ContractTime, ,non-specified,Inconsistency,replacing all inconsistant values
18285,67151529,ContractTime, ,non-specified,Inconsistency,replacing all inconsistant values
18286,72184046,ContractTime, ,non-specified,Inconsistency,replacing all inconsistant values
18287,68536792,ContractTime, ,non-specified,Inconsistency,replacing all inconsistant values
18288,71615015,ContractTime, ,non-specified,Inconsistency,replacing all inconsistant values
18289,67749409,ContractTime, ,non-specified,Inconsistency,replacing all inconsistant values
18290,68719566,ContractTime, ,non-specified,Inconsistency,replacing all inconsistant values
18291,67151755,ContractTime, ,non-specified,Inconsistency,replacing all inconsistant values
18292,67746706,ContractTime, ,non-specified,Inconsistency,replacing all inconsistant values
18293,66450719,ContractTime, ,non-specified,Inconsistency,replacing all inconsistant values
18294,71608360,ContractTime, ,non-specified,Inconsistency,replacing all inconsistant values
18295,70645308,ContractTime, ,non-specified,Inconsistency,replacing all inconsistant values
18296,69183217,ContractTime, ,non-specified,Inconsistency,replacing all inconsistant values
18297,70263682,ContractTime, ,non-specified,Inconsistency,replacing all inconsistant values
18298,72183989,ContractTime, ,non-specified,Inconsistency,replacing all inconsistant values
18299,68744221,ContractTime, ,non-specified,Inconsistency,replacing all inconsistant values
18300,68734864,ContractTime, ,non-specified,Inconsistency,replacing all inconsistant values
18301,69181581,ContractTime, ,non-specified,Inconsistency,replacing all inconsistant values
18302,68305965,ContractTime, ,non-specified,Inconsistency,replacing all inconsistant values
18303,71614533,ContractTime, ,non-specified,Inconsistency,replacing all inconsistant values
18304,71805076,ContractTime, ,non-specified,Inconsistency,replacing all inconsistant values
18305,71094703,ContractTime, ,non-specified,Inconsistency,replacing all inconsistant values
18306,69618029,ContractTime, ,non-specified,Inconsistency,replacing all inconsistant values
18307,70474464,ContractTime, ,non-specified,Inconsistency,replacing all inconsistant values
18308,68538075,ContractTime, ,non-specified,Inconsistency,replacing all inconsistant values
18309,70016315,ContractTime, ,non-specified,Inconsistency,replacing all inconsistant values
18310,71607408,ContractTime, ,non-specified,Inconsistency,replacing all inconsistant values
18311,70474220,ContractTime, ,non-specified,Inconsistency,replacing all inconsistant values
18312,72186788,ContractTime, ,non-specified,Inconsistency,replacing all inconsistant values
18313,66626508,ContractTime, ,non-specified,Inconsistency,replacing all inconsistant values
18315,71091038,ContractTime, ,non-specified,Inconsistency,replacing all inconsistant values
18316,68300573,ContractTime, ,non-specified,Inconsistency,replacing all inconsistant values
18319,68309141,ContractTime, ,non-specified,Inconsistency,replacing all inconsistant values
18320,69618582,ContractTime, ,non-specified,Inconsistency,replacing all inconsistant values
18321,68535042,ContractTime, ,non-specified,Inconsistency,replacing all inconsistant values
18322,69817408,ContractTime, ,non-specified,Inconsistency,replacing all inconsistant values
18323,71096978,ContractTime, ,non-specified,Inconsistency,replacing all inconsistant values
18325,71608168,ContractTime, ,non-specified,Inconsistency,replacing all inconsistant values
18326,71803111,ContractTime, ,non-specified,Inconsistency,replacing all inconsistant values
18327,72185169,ContractTime, ,non-specified,Inconsistency,replacing all inconsistant values
18329,69817665,ContractTime, ,non-specified,Inconsistency,replacing all inconsistant values
18330,71608965,ContractTime, ,non-specified,Inconsistency,replacing all inconsistant values
18331,62318565,ContractTime, ,non-specified,Inconsistency,replacing all inconsistant values
18333,69817464,ContractTime, ,non-specified,Inconsistency,replacing all inconsistant values
18334,69618331,ContractTime, ,non-specified,Inconsistency,replacing all inconsistant values
18335,70474771,ContractTime, ,non-specified,Inconsistency,replacing all inconsistant values
18336,68720424,ContractTime, ,non-specified,Inconsistency,replacing all inconsistant values
18337,68537113,ContractTime, ,non-specified,Inconsistency,replacing all inconsistant values
18338,68305373,ContractTime, ,non-specified,Inconsistency,replacing all inconsistant values
18339,71091162,ContractTime, ,non-specified,Inconsistency,replacing all inconsistant values
18340,69185027,ContractTime, ,non-specified,Inconsistency,replacing all inconsistant values
18341,68300071,ContractTime, ,non-specified,Inconsistency,replacing all inconsistant values
18342,71090283,ContractTime, ,non-specified,Inconsistency,replacing all inconsistant values
18343,71094590,ContractTime, ,non-specified,Inconsistency,replacing all inconsistant values
18344,70474243,ContractTime, ,non-specified,Inconsistency,replacing all inconsistant values
18345,69618309,ContractTime, ,non-specified,Inconsistency,replacing all inconsistant values
18346,69181447,ContractTime, ,non-specified,Inconsistency,replacing all inconsistant values
18347,68305382,ContractTime, ,non-specified,Inconsistency,replacing all inconsistant values
18348,67285098,ContractTime, ,non-specified,Inconsistency,replacing all inconsistant values
18349,69182816,ContractTime, ,non-specified,Inconsistency,replacing all inconsistant values
18350,68309630,ContractTime, ,non-specified,Inconsistency,replacing all inconsistant values
18351,68744003,ContractTime, ,non-specified,Inconsistency,replacing all inconsistant values
18352,71097076,ContractTime, ,non-specified,Inconsistency,replacing all inconsistant values
18353,67746986,ContractTime, ,non-specified,Inconsistency,replacing all inconsistant values
18354,70009946,ContractTime, ,non-specified,Inconsistency,replacing all inconsistant values
18355,67747481,ContractTime, ,non-specified,Inconsistency,replacing all inconsistant values
18358,69816283,ContractTime, ,non-specified,Inconsistency,replacing all inconsistant values
18359,69622162,ContractTime, ,non-specified,Inconsistency,replacing all inconsistant values
18360,70015219,ContractTime, ,non-specified,Inconsistency,replacing all inconsistant values
18361,72179272,ContractTime, ,non-specified,Inconsistency,replacing all inconsistant values
18362,69817385,ContractTime, ,non-specified,Inconsistency,replacing all inconsistant values
18363,67746545,ContractTime, ,non-specified,Inconsistency,replacing all inconsistant values
18364,67746139,ContractTime, ,non-specified,Inconsistency,replacing all inconsistant values
18365,71614577,ContractTime, ,non-specified,Inconsistency,replacing all inconsistant values
18366,69622131,ContractTime, ,non-specified,Inconsistency,replacing all inconsistant values
18367,69181760,ContractTime, ,non-specified,Inconsistency,replacing all inconsistant values
18368,68309477,ContractTime, ,non-specified,Inconsistency,replacing all inconsistant values
18369,69618458,ContractTime, ,non-specified,Inconsistency,replacing all inconsistant values
18370,70265528,ContractTime, ,non-specified,Inconsistency,replacing all inconsistant values
18371,68310364,ContractTime, ,non-specified,Inconsistency,replacing all inconsistant values
18372,72185154,ContractTime, ,non-specified,Inconsistency,replacing all inconsistant values
18373,68744148,ContractTime, ,non-specified,Inconsistency,replacing all inconsistant values
18374,68309723,ContractTime, ,non-specified,Inconsistency,replacing all inconsistant values
18375,67746346,ContractTime, ,non-specified,Inconsistency,replacing all inconsistant values
18377,68537077,ContractTime, ,non-specified,Inconsistency,replacing all inconsistant values
18378,71090887,ContractTime, ,non-specified,Inconsistency,replacing all inconsistant values
18379,71614995,ContractTime, ,non-specified,Inconsistency,replacing all inconsistant values
18380,68306283,ContractTime, ,non-specified,Inconsistency,replacing all inconsistant values
18381,71608331,ContractTime, ,non-specified,Inconsistency,replacing all inconsistant values
18382,71802960,ContractTime, ,non-specified,Inconsistency,replacing all inconsistant values
18383,67284025,ContractTime, ,non-specified,Inconsistency,replacing all inconsistant values
18384,70016374,ContractTime, ,non-specified,Inconsistency,replacing all inconsistant values
18385,67151348,ContractTime, ,non-specified,Inconsistency,replacing all inconsistant values
18386,70474561,ContractTime, ,non-specified,Inconsistency,replacing all inconsistant values
18387,72179720,ContractTime, ,non-specified,Inconsistency,replacing all inconsistant values
